alternative_id,dataset_id,source_dataset,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g30,g31,g32,g33,g34,g35,g36,g37,g38,g39,g40,g41,g42,g43,source_y,class_index,class_label
toc_uco_oc08_studentperformance_58,toc_uco_oc08_studentperformance,oc08_studentPerformance,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.5,0.25,0.25,0.0,0.0,1.0,0.05333333333333334,6,7,Cl7
toc_uco_oc08_studentperformance_59,toc_uco_oc08_studentperformance,oc08_studentPerformance,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.25,0.5,0.0,0.3333333333333333,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.75,0.5,0.25,0.0,0.0,1.0,0.02666666666666667,3,4,Cl4
toc_uco_oc08_studentperformance_60,toc_uco_oc08_studentperformance,oc08_studentPerformance,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,1.0,0.5,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.75,0.25,0.5,0.0,0.0,1.0,0.02666666666666667,6,7,Cl7
toc_uco_oc08_studentperformance_61,toc_uco_oc08_studentperformance,oc08_studentPerformance,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,1.0,0.0,0.0,1.0,1.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.0,0.25,0.75,0.75,0.25,0.5,0.75,0.08,4,5,Cl5
toc_uco_oc08_studentperformance_62,toc_uco_oc08_studentperformance,oc08_studentPerformance,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.25,0.25,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.08,4,5,Cl5
toc_uco_oc08_studentperformance_63,toc_uco_oc08_studentperformance,oc08_studentPerformance,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,1.0,0.0,0.25,0.5,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.75,0.75,0.5,0.0,0.0,0.0,0.05333333333333334,3,4,Cl4
toc_uco_oc08_studentperformance_64,toc_uco_oc08_studentperformance,oc08_studentPerformance,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,1.0,0.75,0.0,0.6666666666666666,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.75,0.75,0.25,0.75,0.75,0.02666666666666667,3,4,Cl4
toc_uco_oc08_studentperformance_65,toc_uco_oc08_studentperformance,oc08_studentPerformance,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.75,0.0,0.3333333333333333,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.75,0.75,0.75,0.25,0.75,0.25,0.0,3,4,Cl4
toc_uco_oc08_studentperformance_66,toc_uco_oc08_studentperformance,oc08_studentPerformance,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.14285714285714285,0.0,1.0,0.0,1.0,0.75,0.6666666666666666,0.3333333333333333,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.75,0.5,0.0,0.25,0.0,0.02666666666666667,6,7,Cl7
toc_uco_oc08_studentperformance_67,toc_uco_oc08_studentperformance,oc08_studentPerformance,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,1.0,0.0,0.5,0.5,1.0,1.0,0.5,0.05333333333333334,4,5,Cl5
toc_uco_oc08_studentperformance_68,toc_uco_oc08_studentperformance,oc08_studentPerformance,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.75,0.25,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.75,0.5,0.5,0.0,0.25,1.0,0.05333333333333334,1,2,Cl2
toc_uco_oc08_studentperformance_69,toc_uco_oc08_studentperformance,oc08_studentPerformance,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.5,0.5,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.75,0.0,0.5,0.0,0.5,0.75,0.02666666666666667,2,3,Cl3
toc_uco_oc08_studentperformance_70,toc_uco_oc08_studentperformance,oc08_studentPerformance,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.75,0.25,0.3333333333333333,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.75,0.75,0.25,0.25,0.5,0.5,0.16,6,7,Cl7
toc_uco_oc08_studentperformance_71,toc_uco_oc08_studentperformance,oc08_studentPerformance,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.14285714285714285,0.0,0.0,0.0,0.75,0.25,0.3333333333333333,1.0,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.75,0.5,0.25,0.0,0.0,1.0,0.0,6,7,Cl7
toc_uco_oc08_studentperformance_72,toc_uco_oc08_studentperformance,oc08_studentPerformance,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.5,0.5,0.5,0.0,0.0,0.5,0.0,3,4,Cl4
toc_uco_oc08_studentperformance_73,toc_uco_oc08_studentperformance,oc08_studentPerformance,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.25,0.0,0.3333333333333333,0.6666666666666666,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.5,0.5,0.75,0.25,0.75,1.0,0.02666666666666667,1,2,Cl2
toc_uco_oc08_studentperformance_74,toc_uco_oc08_studentperformance,oc08_studentPerformance,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.14285714285714285,0.0,0.0,0.0,0.75,0.25,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.0,1.0,0.5,0.25,0.25,0.25,1.0,0.02666666666666667,5,6,Cl6
toc_uco_oc08_studentperformance_75,toc_uco_oc08_studentperformance,oc08_studentPerformance,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.75,0.75,0.0,0.3333333333333333,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.75,0.5,0.5,0.25,0.75,1.0,0.72,4,5,Cl5
toc_uco_oc08_studentperformance_76,toc_uco_oc08_studentperformance,oc08_studentPerformance,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.3333333333333333,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.75,0.5,0.5,0.25,0.5,1.0,0.08,3,4,Cl4
toc_uco_oc08_studentperformance_77,toc_uco_oc08_studentperformance,oc08_studentPerformance,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.3333333333333333,1.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.5,0.75,0.5,0.0,0.0,0.0,0.10666666666666667,3,4,Cl4
toc_uco_oc08_studentperformance_78,toc_uco_oc08_studentperformance,oc08_studentPerformance,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.25,0.5,0.0,0.5,0.5,0.0,4,5,Cl5
toc_uco_oc08_studentperformance_79,toc_uco_oc08_studentperformance,oc08_studentPerformance,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.2857142857142857,0.0,0.0,0.0,0.5,0.25,0.3333333333333333,0.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.0,0.75,1.0,0.0,0.0,0.0,0.5,0.02666666666666667,3,4,Cl4
toc_uco_oc08_studentperformance_80,toc_uco_oc08_studentperformance,oc08_studentPerformance,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.75,1.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,0.0,0.25,0.75,0.5,0.0,0.25,0.5,0.16,1,2,Cl2
toc_uco_oc08_studentperformance_81,toc_uco_oc08_studentperformance,oc08_studentPerformance,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.75,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.5,0.25,0.25,0.0,0.5,0.5,0.02666666666666667,4,5,Cl5
toc_uco_oc08_studentperformance_82,toc_uco_oc08_studentperformance,oc08_studentPerformance,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.5,0.75,0.0,0.6666666666666666,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,1.0,0.5,0.25,0.0,0.25,1.0,0.05333333333333334,4,5,Cl5
toc_uco_oc08_studentperformance_83,toc_uco_oc08_studentperformance,oc08_studentPerformance,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.75,0.5,0.0,0.3333333333333333,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.75,0.75,0.75,0.0,0.0,1.0,0.13333333333333333,1,2,Cl2
toc_uco_oc08_studentperformance_84,toc_uco_oc08_studentperformance,oc08_studentPerformance,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5,0.3333333333333333,0.3333333333333333,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,0.5,0.0,0.5,0.75,0.05333333333333334,6,7,Cl7
toc_uco_oc08_studentperformance_85,toc_uco_oc08_studentperformance,oc08_studentPerformance,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.25,0.25,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.75,0.5,0.25,0.25,0.5,0.75,0.02666666666666667,3,4,Cl4
toc_uco_oc08_studentperformance_86,toc_uco_oc08_studentperformance,oc08_studentPerformance,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.3333333333333333,0.3333333333333333,0.6666666666666666,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.75,0.75,0.75,0.25,0.5,1.0,0.08,2,3,Cl3
toc_uco_oc08_studentperformance_87,toc_uco_oc08_studentperformance,oc08_studentPerformance,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,1.0,0.0,0.5,0.5,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.75,0.5,0.75,0.0,0.25,0.25,0.05333333333333334,1,2,Cl2
toc_uco_oc08_studentperformance_88,toc_uco_oc08_studentperformance,oc08_studentPerformance,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.5,0.0,0.6666666666666666,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,0.5,0.0,0.5,0.0,0.05333333333333334,5,6,Cl6
toc_uco_oc08_studentperformance_89,toc_uco_oc08_studentperformance,oc08_studentPerformance,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.14285714285714285,0.0,0.0,0.0,0.5,0.5,0.3333333333333333,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,0.75,0.75,0.25,0.0,0.0,0.5,0.16,3,4,Cl4
toc_uco_oc08_studentperformance_90,toc_uco_oc08_studentperformance,oc08_studentPerformance,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.14285714285714285,0.0,1.0,1.0,1.0,1.0,0.0,0.3333333333333333,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.75,0.0,0.5,0.5,1.0,1.0,0.24,2,3,Cl3
toc_uco_oc08_studentperformance_91,toc_uco_oc08_studentperformance,oc08_studentPerformance,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.75,0.75,0.0,0.6666666666666666,0.0,0.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.75,0.5,0.5,0.0,0.5,0.75,0.0,2,3,Cl3
toc_uco_oc08_studentperformance_92,toc_uco_oc08_studentperformance,oc08_studentPerformance,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,0.0,0.75,1.0,1.0,0.0,0.5,0.0,0.05333333333333334,7,8,Cl8
toc_uco_oc08_studentperformance_93,toc_uco_oc08_studentperformance,oc08_studentPerformance,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,1.0,0.0,0.75,0.25,0.0,0.3333333333333333,0.0,1.0,1.0,0.0,0.0,1.0,1.0,0.0,0.0,0.5,0.5,0.5,0.25,0.5,0.25,0.05333333333333334,1,2,Cl2
toc_uco_oc08_studentperformance_94,toc_uco_oc08_studentperformance,oc08_studentPerformance,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,1.0,0.5,0.3333333333333333,0.3333333333333333,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,0.5,0.0,0.0,0.0,0.0,3,4,Cl4
toc_uco_oc08_studentperformance_95,toc_uco_oc08_studentperformance,oc08_studentPerformance,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.5,0.5,0.0,1.0,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.75,0.5,0.75,0.0,0.0,0.75,0.08,5,6,Cl6
toc_uco_oc08_studentperformance_96,toc_uco_oc08_studentperformance,oc08_studentPerformance,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.25,0.25,0.3333333333333333,1.0,0.3333333333333333,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.25,0.0,0.0,0.0,0.02666666666666667,3,4,Cl4
toc_uco_oc08_studentperformance_97,toc_uco_oc08_studentperformance,oc08_studentPerformance,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.14285714285714285,1.0,0.0,0.0,1.0,0.75,0.3333333333333333,0.0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,0.5,0.5,0.5,0.0,0.0,0.75,0.02666666666666667,6,7,Cl7
toc_uco_oc08_studentperformance_98,toc_uco_oc08_studentperformance,oc08_studentPerformance,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.5,0.25,0.0,0.3333333333333333,0.0,0.0,1.0,1.0,0.0,1.0,1.0,0.0,1.0,0.75,0.5,1.0,0.0,0.0,1.0,0.02666666666666667,3,4,Cl4
toc_uco_oc08_studentperformance_99,toc_uco_oc08_studentperformance,oc08_studentPerformance,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.5,0.75,0.0,0.25,0.0,0.08,5,6,Cl6
toc_uco_oc08_studentperformance_100,toc_uco_oc08_studentperformance,oc08_studentPerformance,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,1.0,0.75,0.0,0.6666666666666666,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.5,1.0,0.0,0.0,0.5,0.0,2,3,Cl3
toc_uco_oc08_studentperformance_101,toc_uco_oc08_studentperformance,oc08_studentPerformance,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.14285714285714285,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.75,1.0,1.0,1.0,1.0,0.75,0.18666666666666668,1,2,Cl2
toc_uco_oc08_studentperformance_102,toc_uco_oc08_studentperformance,oc08_studentPerformance,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.14285714285714285,0.0,0.0,0.0,1.0,1.0,0.0,0.6666666666666666,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,1.0,0.75,0.75,0.5,0.0,0.0,0.75,0.0,7,8,Cl8
toc_uco_oc08_studentperformance_103,toc_uco_oc08_studentperformance,oc08_studentPerformance,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,1.0,0.5,0.5,0.0,0.0,1.0,0.05333333333333334,5,6,Cl6
toc_uco_oc08_studentperformance_104,toc_uco_oc08_studentperformance,oc08_studentPerformance,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.75,0.5,0.3333333333333333,0.3333333333333333,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,0.75,0.5,1.0,0.0,0.0,0.25,0.3466666666666667,1,2,Cl2
toc_uco_oc08_studentperformance_105,toc_uco_oc08_studentperformance,oc08_studentPerformance,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.75,1.0,0.0,0.3333333333333333,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,1.0,0.75,0.75,0.0,0.0,0.0,0.0,7,8,Cl8
toc_uco_oc08_studentperformance_106,toc_uco_oc08_studentperformance,oc08_studentPerformance,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.75,0.75,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.75,0.5,0.5,0.0,0.0,0.75,0.13333333333333333,4,5,Cl5
toc_uco_oc08_studentperformance_107,toc_uco_oc08_studentperformance,oc08_studentPerformance,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5,0.5,0.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.25,0.0,0.0,0.5,0.10666666666666667,2,3,Cl3
toc_uco_oc08_studentperformance_108,toc_uco_oc08_studentperformance,oc08_studentPerformance,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.14285714285714285,0.0,0.0,0.0,0.75,0.75,0.0,0.6666666666666666,0.0,0.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,0.5,0.5,0.0,0.0,1.0,0.02666666666666667,7,8,Cl8
toc_uco_oc08_studentperformance_109,toc_uco_oc08_studentperformance,oc08_studentPerformance,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,0.5,1.0,0.5,1.0,0.0,0.08,5,6,Cl6
toc_uco_oc08_studentperformance_110,toc_uco_oc08_studentperformance,oc08_studentPerformance,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,1.0,0.0,1.0,1.0,0.0,0.6666666666666666,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,1.0,0.0,0.0,0.75,0.05333333333333334,6,7,Cl7
toc_uco_oc08_studentperformance_111,toc_uco_oc08_studentperformance,oc08_studentPerformance,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.5,0.0,0.0,0.75,0.08,7,8,Cl8
toc_uco_oc08_studentperformance_112,toc_uco_oc08_studentperformance,oc08_studentPerformance,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.14285714285714285,1.0,0.0,0.0,0.75,0.75,0.0,0.6666666666666666,0.3333333333333333,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,0.75,0.0,0.25,0.0,0.0,0.25,0.0,3,4,Cl4
toc_uco_oc08_studentperformance_113,toc_uco_oc08_studentperformance,oc08_studentPerformance,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.14285714285714285,0.0,0.0,0.0,0.5,0.5,0.0,0.3333333333333333,0.3333333333333333,1.0,0.0,0.0,1.0,1.0,1.0,1.0,0.0,0.5,0.0,0.25,0.0,0.0,1.0,0.08,5,6,Cl6
toc_uco_oc08_studentperformance_114,toc_uco_oc08_studentperformance,oc08_studentPerformance,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,0.5,1.0,0.25,0.0,0.0,0.5,0.13333333333333333,7,8,Cl8
toc_uco_oc08_studentperformance_115,toc_uco_oc08_studentperformance,oc08_studentPerformance,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.5,0.25,0.0,0.3333333333333333,0.0,0.0,0.0,0.0,1.0,1.0,1.0,1.0,1.0,1.0,0.75,0.25,0.0,0.0,1.0,0.10666666666666667,3,4,Cl4
