alternative_id,dataset_id,source_dataset,g1,g2,g3,g4,g5,g6,g7,g8,g9,g10,g11,g12,g13,g14,g15,g16,g17,g18,g19,g20,g21,g22,g23,g24,g25,g26,g27,g28,g29,g30,g31,g32,source_y,class_index,class_label
toc_uco_oc04_problematicinternetusage_57,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.23076923076923078,0.0,0.34521760500846854,0.38961038961038963,0.20634920634920637,0.39880952380952384,0.40540540540540543,0.38961038961038963,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.8,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.2,0.0,0.0,0.1827956989247312,0.2112676056338028,0.2903225806451613,0.0,0,1,Cl1
toc_uco_oc04_problematicinternetusage_58,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.3076923076923077,0.0,0.5523689145114546,0.4805194805194805,0.3756613756613757,0.2976190476190476,0.4954954954954955,0.461038961038961,0.4,0.4,0.2,0.0,0.4,0.2,0.0,0.2,0.4,0.4,0.0,0.0,0.4,0.4,0.4,0.4,0.2,0.4,0.2,0.2,0.27956989247311825,0.23943661971830985,0.3387096774193548,0.6666666666666666,0,1,Cl1
toc_uco_oc04_problematicinternetusage_59,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.38461538461538464,0.0,0.38109501711887256,0.5064935064935064,0.26851851851851855,0.34523809523809523,0.45045045045045046,0.38961038961038963,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18309859154929578,0.25806451612903225,0.0,0,1,Cl1
toc_uco_oc04_problematicinternetusage_60,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.23076923076923078,0.0,0.4690839502469466,0.35714285714285715,0.2671957671957672,0.32142857142857145,0.3063063063063063,0.4025974025974026,0.2,0.4,0.2,0.4,0.8,0.2,0.0,0.2,0.2,0.2,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.23655913978494625,0.1267605633802817,0.1774193548387097,0.0,0,1,Cl1
toc_uco_oc04_problematicinternetusage_61,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.6923076923076923,0.0,0.40857104480640505,0.6519480519480519,0.34722222222222227,0.375,0.45045045045045046,0.5454545454545454,0.8,0.8,1.0,0.6,1.0,0.6,0.0,0.8,0.4,0.6,0.8,0.0,0.6,0.6,0.6,0.4,0.8,0.8,0.8,0.4,0.6666666666666666,0.36619718309859156,0.532258064516129,0.3333333333333333,2,3,Cl3
toc_uco_oc04_problematicinternetusage_62,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.46153846153846156,0.0,0.32672692223370753,0.4675324675324675,0.21825396825396828,0.3392857142857143,0.6486486486486487,0.512987012987013,0.6,0.6,0.6,0.2,0.6,0.2,0.0,0.4,0.2,0.4,0.4,0.0,0.2,0.2,0.4,0.2,0.0,0.2,0.0,0.2,0.3010752688172043,0.30985915492957744,0.45161290322580644,0.6666666666666666,0,1,Cl1
toc_uco_oc04_problematicinternetusage_63,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.07692307692307693,1.0,0.31911035155015033,0.12987012987012986,0.125,0.26785714285714285,0.6126126126126126,0.3116883116883117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.22535211267605634,0.3225806451612903,0.0,0,1,Cl1
toc_uco_oc04_problematicinternetusage_64,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.8461538461538461,1.0,0.37496926479499953,0.6623376623376623,0.32275132275132273,0.4583333333333333,0.5315315315315315,0.4675324675324675,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.4,0.2,0.2,0.24731182795698925,0.014084507042253521,0.0,0.6666666666666666,0,1,Cl1
toc_uco_oc04_problematicinternetusage_65,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.07692307692307693,0.0,0.3311123550469541,0.18181818181818182,0.1421957671957672,0.5476190476190477,0.6576576576576577,0.5194805194805194,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5211267605633803,0.7580645161290323,0.0,0,1,Cl1
toc_uco_oc04_problematicinternetusage_66,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.3076923076923077,0.0,0.3397515682565241,0.45454545454545453,0.2228835978835979,0.3630952380952381,0.5225225225225225,0.42207792207792205,1.0,1.0,1.0,0.2,1.0,0.0,0.0,0.0,0.8,1.0,1.0,0.0,0.2,0.0,1.0,0.8,0.0,0.8,0.8,1.0,0.6236559139784946,0.1267605633802817,0.1774193548387097,0.3333333333333333,2,3,Cl3
toc_uco_oc04_problematicinternetusage_67,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.23076923076923078,0.0,0.33912650602591266,0.3246753246753247,0.1838624338624339,0.25,0.5045045045045045,0.43506493506493504,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29577464788732394,0.41935483870967744,0.6666666666666666,0,1,Cl1
toc_uco_oc04_problematicinternetusage_68,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.15384615384615385,1.0,0.5122540945057555,0.2727272727272727,0.255952380952381,0.31547619047619047,0.5585585585585585,0.44155844155844154,1.0,0.2,1.0,0.0,1.0,1.0,0.0,0.8,0.0,0.8,0.4,0.0,0.0,0.0,0.4,0.0,0.4,0.0,0.2,0.0,0.3870967741935484,0.09859154929577464,0.12903225806451613,1.0,1,2,Cl2
toc_uco_oc04_problematicinternetusage_69,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.15384615384615385,0.0,0.3400279317010576,0.35064935064935066,0.1917989417989418,0.3392857142857143,0.32432432432432434,0.3116883116883117,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043010752688172046,0.2112676056338028,0.2903225806451613,0.0,0,1,Cl1
toc_uco_oc04_problematicinternetusage_70,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.38461538461538464,1.0,0.42612329144686567,0.35714285714285715,0.24272486772486776,0.3392857142857143,0.5315315315315315,0.38961038961038963,0.2,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.20430107526881722,0.18309859154929578,0.25806451612903225,0.6666666666666666,0,1,Cl1
toc_uco_oc04_problematicinternetusage_71,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.23076923076923078,0.0,0.37320142685003815,0.33116883116883117,0.20436507936507936,0.2916666666666667,0.5855855855855856,0.35714285714285715,0.4,0.4,0.6,0.4,0.4,0.4,0.4,0.4,0.2,0.4,0.2,0.0,0.0,0.0,0.0,0.2,0.4,0.4,0.4,0.4,0.3225806451612903,0.04225352112676056,0.04838709677419355,0.0,0,1,Cl1
toc_uco_oc04_problematicinternetusage_72,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.3076923076923077,1.0,0.33621328428848507,0.3558441558441559,0.19113756613756613,0.3333333333333333,0.6576576576576577,0.33766233766233766,1.0,0.6,0.4,0.0,0.6,0.2,0.2,0.2,0.4,0.6,0.4,0.0,0.2,0.0,0.8,0.0,0.6,0.4,0.0,0.0,0.3548387096774194,0.28169014084507044,0.4032258064516129,0.0,1,2,Cl2
toc_uco_oc04_problematicinternetusage_73,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.6153846153846154,0.0,0.3477073578480764,0.6883116883116883,0.3088624338624339,0.34523809523809523,0.6486486486486487,0.37662337662337664,0.2,1.0,1.0,0.2,1.0,0.2,0.0,1.0,0.0,0.2,0.8,0.0,0.0,0.0,0.0,0.0,0.4,0.4,0.8,0.0,0.3870967741935484,0.04225352112676056,0.04838709677419355,0.3333333333333333,1,2,Cl2
toc_uco_oc04_problematicinternetusage_74,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.38461538461538464,0.0,0.2998104698093573,0.44155844155844154,0.19312169312169314,0.3630952380952381,0.3063063063063063,0.4935064935064935,0.8,0.8,1.0,1.0,0.8,0.6,0.0,0.8,0.2,0.2,0.0,0.0,0.2,0.2,0.4,0.6,0.4,0.4,0.4,0.4,0.4946236559139785,0.19718309859154928,0.27419354838709675,0.6666666666666666,1,2,Cl2
toc_uco_oc04_problematicinternetusage_75,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.38461538461538464,0.0,0.33222065897033487,0.4025974025974026,0.2023809523809524,0.3273809523809524,0.5225225225225225,0.35714285714285715,0.4,0.4,0.6,0.2,0.8,0.2,0.2,0.2,0.2,0.4,0.4,0.2,0.2,0.4,0.2,0.2,0.4,0.2,0.2,0.2,0.3333333333333333,0.056338028169014086,0.06451612903225806,0.0,1,2,Cl2
toc_uco_oc04_problematicinternetusage_76,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.8461538461538461,0.0,0.5978977895218743,0.7402597402597403,0.5648148148148149,0.36904761904761907,0.23423423423423423,0.5844155844155844,0.2,0.4,0.6,0.2,0.4,0.4,0.4,0.4,0.4,0.2,0.8,0.2,0.4,0.6,0.4,0.2,0.2,0.2,0.4,0.2,0.3870967741935484,0.11267605633802817,0.14516129032258066,0.3333333333333333,1,2,Cl2
toc_uco_oc04_problematicinternetusage_77,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.46153846153846156,1.0,0.6315193134047473,0.6363636363636364,0.5264550264550265,0.2916666666666667,0.43243243243243246,0.37012987012987014,0.0,0.4,0.2,0.2,0.6,0.2,0.6,0.4,0.2,0.4,0.4,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2903225806451613,0.14084507042253522,0.1935483870967742,0.6666666666666666,0,1,Cl1
toc_uco_oc04_problematicinternetusage_78,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.23076923076923078,0.0,0.3190006118480983,0.2727272727272727,0.15939153439153442,0.39880952380952384,0.5765765765765766,0.4025974025974026,0.4,0.4,0.8,0.2,1.0,0.2,0.2,0.4,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.2,0.34408602150537637,0.09859154929577464,0.12903225806451613,0.6666666666666666,1,2,Cl2
toc_uco_oc04_problematicinternetusage_79,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.6923076923076923,0.0,0.36303687056474315,0.6753246753246753,0.3174603174603175,0.2916666666666667,0.3783783783783784,0.38311688311688313,0.8,0.8,1.0,0.8,1.0,0.8,1.0,0.8,0.6,0.8,0.2,0.0,0.2,0.2,0.6,0.4,1.0,0.2,0.8,0.2,0.6559139784946236,0.14084507042253522,0.1935483870967742,0.6666666666666666,2,3,Cl3
toc_uco_oc04_problematicinternetusage_80,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.23076923076923078,1.0,0.3874531554064094,0.33766233766233766,0.2142857142857143,0.3392857142857143,0.5225225225225225,0.4025974025974026,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.021505376344086023,0.23943661971830985,0.3387096774193548,0.0,0,1,Cl1
toc_uco_oc04_problematicinternetusage_81,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.5384615384615384,0.0,0.3423131300067392,0.4805194805194805,0.23280423280423285,0.27976190476190477,0.2882882882882883,0.4090909090909091,0.2,1.0,0.6,0.2,0.2,0.2,0.2,0.4,0.2,0.2,0.6,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.3118279569892473,0.19718309859154928,0.27419354838709675,0.0,0,1,Cl1
toc_uco_oc04_problematicinternetusage_82,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.5384615384615384,0.0,0.3737335797682573,0.6103896103896104,0.3015873015873016,0.40476190476190477,0.4594594594594595,0.5454545454545454,0.2,0.2,0.2,0.0,0.4,0.0,0.4,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.10752688172043011,0.23943661971830985,0.3387096774193548,0.6666666666666666,0,1,Cl1
toc_uco_oc04_problematicinternetusage_83,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.46153846153846156,1.0,0.36527205229184134,0.5194805194805194,0.2619047619047619,0.35119047619047616,0.4954954954954955,0.5,0.4,0.2,0.4,0.2,0.4,0.0,0.2,0.2,0.2,0.4,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.22580645161290322,0.19718309859154928,0.27419354838709675,0.0,0,1,Cl1
toc_uco_oc04_problematicinternetusage_84,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,1.0,0.0,0.6298561592991625,0.8441558441558441,0.6693121693121694,0.4642857142857143,0.3963963963963964,0.5974025974025974,0.0,0.4,0.6,0.2,0.6,0.6,0.2,0.8,0.4,0.0,0.8,0.2,0.4,0.2,0.2,0.0,0.6,0.0,0.6,0.2,0.3763440860215054,0.2112676056338028,0.2903225806451613,1.0,1,2,Cl2
toc_uco_oc04_problematicinternetusage_85,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.15384615384615385,0.0,0.3419899805820472,0.3051948051948052,0.1798941798941799,0.2916666666666667,0.40540540540540543,0.3961038961038961,0.6,0.6,0.6,0.2,0.2,0.2,0.2,0.2,0.4,0.4,0.0,0.0,0.4,0.2,0.4,0.4,0.4,0.4,0.4,0.4,0.3548387096774194,0.11267605633802817,0.14516129032258066,0.0,1,2,Cl2
toc_uco_oc04_problematicinternetusage_86,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.6153846153846154,0.0,0.4545899554402956,0.8311688311688312,0.4761904761904762,0.39880952380952384,0.5495495495495496,0.525974025974026,0.6,0.6,0.6,0.4,0.8,0.4,0.4,0.6,0.4,0.4,0.6,0.0,0.6,0.8,0.6,0.6,1.0,0.8,0.8,0.6,0.6236559139784946,0.04225352112676056,0.04838709677419355,0.6666666666666666,2,3,Cl3
toc_uco_oc04_problematicinternetusage_87,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.6153846153846154,1.0,0.42168674689648544,0.7792207792207793,0.4166666666666667,0.3333333333333333,0.35135135135135137,0.4025974025974026,1.0,1.0,1.0,0.6,0.8,0.6,0.8,0.8,0.4,0.2,0.8,0.2,0.8,0.8,0.8,0.8,0.8,0.8,0.2,0.4,0.7311827956989247,0.09859154929577464,0.12903225806451613,0.6666666666666666,2,3,Cl3
toc_uco_oc04_problematicinternetusage_88,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.38461538461538464,0.0,0.32102092581021646,0.5064935064935064,0.22619047619047622,0.34523809523809523,0.22522522522522523,0.38311688311688313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.4,0.0,0.4,0.4,0.0,0.4,0.4,0.0,0.11827956989247312,0.22535211267605634,0.3225806451612903,0.0,0,1,Cl1
toc_uco_oc04_problematicinternetusage_89,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.7692307692307693,0.0,0.47827755661771343,0.7662337662337663,0.4656084656084657,0.2976190476190476,0.6396396396396397,0.3961038961038961,1.0,1.0,1.0,1.0,1.0,0.4,0.2,0.4,0.4,0.4,0.8,0.0,0.4,0.0,0.6,0.4,1.0,0.8,1.0,0.2,0.6451612903225806,0.2112676056338028,0.2903225806451613,1.0,2,3,Cl3
toc_uco_oc04_problematicinternetusage_90,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.46153846153846156,1.0,0.4873661312318301,0.42857142857142855,0.30820105820105825,0.35119047619047616,0.4774774774774775,0.4025974025974026,0.4,0.4,0.0,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07526881720430108,0.07042253521126761,0.08064516129032258,0.6666666666666666,0,1,Cl1
toc_uco_oc04_problematicinternetusage_91,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.07692307692307693,0.0,0.36144578305413033,0.19480519480519481,0.15873015873015875,0.21428571428571427,0.40540540540540543,0.19480519480519481,0.4,0.8,0.8,0.0,1.0,0.2,0.0,0.8,0.6,0.2,0.2,0.2,0.2,0.4,0.4,0.6,0.4,0.4,0.4,0.4,0.45161290322580644,0.2112676056338028,0.2903225806451613,0.6666666666666666,1,2,Cl2
toc_uco_oc04_problematicinternetusage_92,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.15384615384615385,1.0,0.38107663845396383,0.4025974025974026,0.23214285714285718,0.3630952380952381,0.4774774774774775,0.5974025974025974,0.2,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043010752688172046,0.09859154929577464,0.12903225806451613,0.0,0,1,Cl1
toc_uco_oc04_problematicinternetusage_93,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.07692307692307693,0.0,0.3785556426865636,0.2922077922077922,0.19510582010582012,0.30357142857142855,0.5315315315315315,0.34415584415584416,0.4,0.4,0.4,0.0,0.4,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.4,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.13978494623655913,0.19718309859154928,0.27419354838709675,0.0,0,1,Cl1
toc_uco_oc04_problematicinternetusage_94,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.07692307692307693,0.0,0.3134789859847292,0.25194805194805203,0.15145502645502645,0.44642857142857145,0.5585585585585585,0.45454545454545453,0.8,0.6,0.4,0.0,0.0,0.2,0.0,0.0,0.0,0.2,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.2,0.0,0.0,0.15053763440860216,0.19718309859154928,0.27419354838709675,0.0,0,1,Cl1
toc_uco_oc04_problematicinternetusage_95,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.38461538461538464,1.0,0.3607081387848373,0.38961038961038963,0.21560846560846564,0.32142857142857145,0.5045045045045045,0.525974025974026,0.6,0.6,0.6,0.2,0.4,0.4,0.8,0.4,0.4,0.6,0.6,0.0,0.6,0.0,0.4,0.4,0.4,0.6,0.6,0.4,0.4838709677419355,0.11267605633802817,0.14516129032258066,1.0,1,2,Cl2
toc_uco_oc04_problematicinternetusage_96,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.6923076923076923,0.0,0.5615213694700291,0.7012987012987013,0.5066137566137566,0.39880952380952384,0.36936936936936937,0.4805194805194805,0.4,0.4,0.6,0.8,0.8,0.0,0.8,0.2,0.2,0.4,0.0,0.0,0.0,0.4,0.4,0.0,0.4,0.0,0.2,0.0,0.3225806451612903,0.3380281690140845,0.4838709677419355,0.6666666666666666,0,1,Cl1
toc_uco_oc04_problematicinternetusage_97,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.07692307692307693,1.0,0.3208283132547303,0.3246753246753247,0.17394179894179895,0.21428571428571427,0.5675675675675675,0.2857142857142857,0.0,0.0,0.4,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.043010752688172046,0.2535211267605634,0.3548387096774194,0.0,0,1,Cl1
toc_uco_oc04_problematicinternetusage_98,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.07692307692307693,0.0,0.4137617030841026,0.33766233766233766,0.22883597883597886,0.31547619047619047,0.6936936936936937,0.44805194805194803,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.08602150537634409,0.30985915492957744,0.45161290322580644,0.0,0,1,Cl1
toc_uco_oc04_problematicinternetusage_99,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.23076923076923078,0.0,0.31735955027248414,0.36363636363636365,0.18253968253968256,0.2976190476190476,0.45045045045045046,0.3961038961038961,0.4,0.4,0.4,0.2,0.4,0.2,0.2,0.2,0.2,0.2,0.4,0.2,0.2,0.2,0.4,0.2,0.4,0.2,0.4,0.4,0.3118279569892473,0.22535211267605634,0.3225806451612903,0.3333333333333333,0,1,Cl1
toc_uco_oc04_problematicinternetusage_100,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.5384615384615384,0.0,0.6073115175555028,0.5064935064935064,0.42791005291005296,0.3392857142857143,0.4954954954954955,0.33116883116883117,0.8,0.6,0.8,0.2,1.0,0.6,0.0,0.4,0.2,0.2,0.4,0.0,0.2,0.6,0.4,0.0,0.4,0.2,0.2,0.2,0.3978494623655914,0.49295774647887325,0.7096774193548387,0.0,1,2,Cl2
toc_uco_oc04_problematicinternetusage_101,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.5384615384615384,1.0,0.47510891783425546,0.8051948051948052,0.4834656084656085,0.3392857142857143,0.4594594594594595,0.38311688311688313,0.4,0.4,0.8,0.0,0.8,0.0,0.4,0.2,0.2,0.2,0.8,0.0,0.0,0.2,0.2,0.0,0.2,0.0,0.0,0.0,0.25806451612903225,0.14084507042253522,0.1935483870967742,0.0,0,1,Cl1
toc_uco_oc04_problematicinternetusage_102,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.23076923076923078,0.0,0.4038603392753296,0.38961038961038963,0.24140211640211642,0.32142857142857145,0.6306306306306306,0.4155844155844156,0.6,0.6,0.6,0.0,0.2,0.0,0.0,0.0,0.0,0.2,0.4,0.0,0.2,0.2,0.0,0.6,0.4,0.4,0.0,0.0,0.23655913978494625,0.09859154929577464,0.12903225806451613,0.3333333333333333,0,1,Cl1
toc_uco_oc04_problematicinternetusage_103,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.38461538461538464,0.0,0.3573083681883864,0.44155844155844154,0.23015873015873015,0.35714285714285715,0.3963963963963964,0.487012987012987,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2535211267605634,0.3548387096774194,0.0,0,1,Cl1
toc_uco_oc04_problematicinternetusage_104,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.6923076923076923,0.0,0.6547409924021552,0.761038961038961,0.6335978835978836,0.44642857142857145,0.4144144144144144,0.5454545454545454,0.8,0.8,0.8,0.2,0.8,1.0,0.2,0.6,0.8,0.6,0.8,0.0,0.2,0.0,0.4,0.2,0.8,0.2,0.0,0.0,0.4946236559139785,0.09859154929577464,0.12903225806451613,0.0,1,2,Cl2
toc_uco_oc04_problematicinternetusage_105,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.15384615384615385,0.0,0.33299287111996884,0.35064935064935066,0.18783068783068785,0.36904761904761907,0.5225225225225225,0.38311688311688313,0.4,0.6,0.8,0.6,0.4,0.0,0.0,0.0,0.0,0.2,0.6,0.0,0.6,0.0,0.2,0.6,0.6,0.4,0.4,0.0,0.34408602150537637,0.056338028169014086,0.06451612903225806,0.3333333333333333,1,2,Cl2
toc_uco_oc04_problematicinternetusage_106,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.46153846153846156,0.0,0.5026021244794395,0.5454545454545454,0.373015873015873,0.35714285714285715,0.5225225225225225,0.45454545454545453,0.6,0.6,0.6,0.0,0.4,0.0,0.0,0.4,0.2,0.2,0.0,0.0,0.4,0.0,0.0,0.4,0.4,0.2,0.4,0.4,0.27956989247311825,0.11267605633802817,0.14516129032258066,0.0,0,1,Cl1
toc_uco_oc04_problematicinternetusage_107,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.3076923076923077,1.0,0.3076209607748613,0.4935064935064935,0.212962962962963,0.35119047619047616,0.4594594594594595,0.5064935064935064,0.4,0.4,0.4,0.0,0.4,0.0,0.0,0.0,0.0,0.0,0.4,0.0,0.0,0.0,0.2,0.2,0.4,0.4,0.2,0.0,0.1827956989247312,0.2535211267605634,0.3548387096774194,1.0,0,1,Cl1
toc_uco_oc04_problematicinternetusage_108,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.3076923076923077,1.0,0.3949413157674882,0.33116883116883117,0.2162698412698413,0.30357142857142855,0.3333333333333333,0.36363636363636365,0.4,0.4,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.2,0.0,0.0,0.2,0.2,0.2,0.2,0.2,0.0,0.2,0.15053763440860216,0.056338028169014086,0.06451612903225806,0.0,0,1,Cl1
toc_uco_oc04_problematicinternetusage_109,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.23076923076923078,0.0,0.43773428039382495,0.35714285714285715,0.2493386243386244,0.47023809523809523,0.40540540540540543,0.6168831168831169,0.8,1.0,0.6,0.0,0.6,0.0,0.0,0.4,0.2,0.4,0.2,0.0,0.8,0.2,0.4,0.8,0.6,0.8,0.4,0.2,0.45161290322580644,0.38028169014084506,0.5483870967741935,0.0,1,2,Cl2
toc_uco_oc04_problematicinternetusage_110,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.07692307692307693,0.0,0.35887287343109386,0.22077922077922077,0.16468253968253968,0.3392857142857143,0.5675675675675675,0.38311688311688313,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.18309859154929578,0.25806451612903225,0.0,0,1,Cl1
toc_uco_oc04_problematicinternetusage_111,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.46153846153846156,1.0,0.2885140687891422,0.4935064935064935,0.19973544973544974,0.36904761904761907,0.5045045045045045,0.44155844155844154,0.4,0.4,0.2,0.0,0.6,0.2,0.0,0.2,0.2,0.2,0.4,0.0,0.4,0.2,0.2,0.4,0.2,0.4,0.2,0.2,0.26881720430107525,0.1267605633802817,0.1774193548387097,0.6666666666666666,0,1,Cl1
toc_uco_oc04_problematicinternetusage_112,toc_uco_oc04_problematicinternetusage,oc04_problematicInternetUsage,0.7692307692307693,1.0,0.7415771484956982,0.6883116883116883,0.6587301587301587,0.4642857142857143,0.6486486486486487,0.5194805194805194,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.2,0.21505376344086022,0.23943661971830985,0.3387096774193548,0.0,0,1,Cl1
